fecha,REGION,AGLOMERADO,la_rioja_region,desoc,pea,tasa_desoc
2009-Q3,Pampeana,Gran Santa Fe,1. Resto país,28342,217275,13.044298699804397
2009-Q3,Pampeana,Mar del Plata - Batan,1. Resto país,32965,283311,11.635623043228113
2009-Q3,Pampeana,Rio Cuarto,1. Resto país,7314,75928,9.632810030555262
2009-Q3,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6115,74532,8.20452959802501
2009-Q3,Pampeana,Santa Rosa - Toay,1. Resto país,1732,55670,3.1111909466499013
2009-Q3,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,1881,57831,3.252580795766976
2009-Q3,Patagonica,Neuquen - Plottier,1. Resto país,7553,112860,6.692362218678008
2009-Q3,Patagonica,Rawson - Trelew,1. Resto país,4669,55697,8.382857245453076
2009-Q3,Patagonica,Rio Gallegos,1. Resto país,1673,44804,3.7340416034282655
2009-Q3,Patagonica,Ushuaia - Rio Grande,1. Resto país,4918,52999,9.279420366422007
2009-Q3,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3303,33876,9.750265674814028
2009-Q4,Cuyo,Gran Mendoza,1. Resto país,27193,399972,6.798725910813758
2009-Q4,Cuyo,Gran San Juan,1. Resto país,14623,183914,7.950998836412671
2009-Q4,Cuyo,San Luis - El Chorrillo,1. Resto país,1621,80027,2.0255663713496697
2009-Q4,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,97301,1614260,6.027591589954531
2009-Q4,Gran Buenos Aires,Partidos del GBA,1. Resto país,479752,4744743,10.111232578877297
2009-Q4,Nordeste,Corrientes,1. Resto país,7611,136153,5.590034740328894
2009-Q4,Nordeste,Formosa,1. Resto país,1672,80472,2.0777413261755644
2009-Q4,Nordeste,Gran Resistencia,1. Resto país,2222,125021,1.777301413362555
2009-Q4,Nordeste,Posadas,1. Resto país,3050,114408,2.665897489686036
2009-Q4,Noroeste,Gran Catamarca,2. NOA-Resto,8047,81084,9.924276059395195
2009-Q4,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,29221,360275,8.110748733606272
2009-Q4,Noroeste,Jujuy - Palpala,2. NOA-Resto,7154,127252,5.621915569106969
2009-Q4,Noroeste,La Rioja,3. La Rioja,3948,77060,5.123280560602128
2009-Q4,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7592,141890,5.350623722602016
2009-Q4,Noroeste,Salta,2. NOA-Resto,18373,228454,8.042319241510326
2009-Q4,Pampeana,Bahia Blanca - Cerri,1. Resto país,13542,142605,9.49616072367729
2009-Q4,Pampeana,Concordia,1. Resto país,3450,61151,5.641772006999068
2009-Q4,Pampeana,Gran Cordoba,1. Resto país,58335,622876,9.365427468709662
2009-Q4,Pampeana,Gran La Plata,1. Resto país,26711,351555,7.5979576453186555
2009-Q4,Pampeana,Gran Parana,1. Resto país,6190,115491,5.359725000216467
2009-Q4,Pampeana,Gran Rosario,1. Resto país,61877,582408,10.624338951388031
2009-Q4,Pampeana,Gran Santa Fe,1. Resto país,16758,222120,7.544570502431118
2009-Q4,Pampeana,Mar del Plata - Batan,1. Resto país,26331,287500,9.158608695652173
2009-Q4,Pampeana,Rio Cuarto,1. Resto país,8111,75807,10.699539620351683
2009-Q4,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,4272,73542,5.808925511952354
2009-Q4,Pampeana,Santa Rosa - Toay,1. Resto país,1487,54519,2.7274894990737173
2009-Q4,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,1608,58690,2.739819390015335
2009-Q4,Patagonica,Neuquen - Plottier,1. Resto país,7635,113384,6.733754321597403
2009-Q4,Patagonica,Rawson - Trelew,1. Resto país,3232,56732,5.696961150673341
2009-Q4,Patagonica,Rio Gallegos,1. Resto país,926,43719,2.11807223404012
2009-Q4,Patagonica,Ushuaia - Rio Grande,1. Resto país,5185,57079,9.083901259657667
2009-Q4,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3535,35247,10.029222345164127
2010-Q1,Cuyo,Gran Mendoza,1. Resto país,24091,401082,6.006502410978304
2010-Q1,Cuyo,Gran San Juan,1. Resto país,16114,194875,8.268890314304041
2010-Q1,Cuyo,San Luis - El Chorrillo,1. Resto país,1767,80590,2.1925797245315795
2010-Q1,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,115513,1610397,7.172951762826186
2010-Q1,Gran Buenos Aires,Partidos del GBA,1. Resto país,411159,4673458,8.79774676481526
2010-Q1,Nordeste,Corrientes,1. Resto país,6712,137576,4.878757922893528
2010-Q1,Nordeste,Formosa,1. Resto país,1949,79245,2.459461164742255
2010-Q1,Nordeste,Gran Resistencia,1. Resto país,4470,129397,3.454485034428928
2010-Q1,Nordeste,Posadas,1. Resto país,1800,105781,1.7016288369366899
2010-Q1,Noroeste,Gran Catamarca,2. NOA-Resto,8459,84551,10.00461260067888
2010-Q1,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,30899,355463,8.692606544141022
2010-Q1,Noroeste,Jujuy - Palpala,2. NOA-Resto,8216,128960,6.370967741935483
2010-Q1,Noroeste,La Rioja,3. La Rioja,5289,74513,7.098090266128058
2010-Q1,Noroeste,S. del Estero - La Banda,2. NOA-Resto,9472,137319,6.897807295421609
2010-Q1,Noroeste,Salta,2. NOA-Resto,25604,229938,11.135175569066444
2010-Q1,Pampeana,Bahia Blanca - Cerri,1. Resto país,13401,144565,9.269878601321205
2010-Q1,Pampeana,Concordia,1. Resto país,6615,62157,10.642405521502003
2010-Q1,Pampeana,Gran Cordoba,1. Resto país,59297,637462,9.3020446708980291
2010-Q1,Pampeana,Gran La Plata,1. Resto país,30481,329309,9.256048270773043
2010-Q1,Pampeana,Gran Parana,1. Resto país,7854,117881,6.662651317854447
2010-Q1,Pampeana,Gran Rosario,1. Resto país,65561,606308,10.813151071732518
2010-Q1,Pampeana,Gran Santa Fe,1. Resto país,22053,228913,9.633791003569042
2010-Q1,Pampeana,Mar del Plata - Batan,1. Resto país,25157,297245,8.463388787027535
2010-Q1,Pampeana,Rio Cuarto,1. Resto país,8058,78228,10.300659610369689
2010-Q1,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6242,72443,8.616429468685725
2010-Q1,Pampeana,Santa Rosa - Toay,1. Resto país,1840,51524,3.571151308128251
2010-Q1,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2430,57989,4.190449912914518
2010-Q1,Patagonica,Neuquen - Plottier,1. Resto país,10069,111807,9.00569731769925
2010-Q1,Patagonica,Rawson - Trelew,1. Resto país,3326,57476,5.786763170714733
2010-Q1,Patagonica,Rio Gallegos,1. Resto país,1121,42401,2.6438055706233343
2010-Q1,Patagonica,Ushuaia - Rio Grande,1. Resto país,5619,58000,9.687931034482759
2010-Q1,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,3043,33762,9.013091641490432
2010-Q2,Cuyo,Gran Mendoza,1. Resto país,19773,392851,5.033205973766135
2010-Q2,Cuyo,Gran San Juan,1. Resto país,14881,189762,7.841928310199091
2010-Q2,Cuyo,San Luis - El Chorrillo,1. Resto país,1206,78276,1.5407021309213553
2010-Q2,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,91364,1644943,5.554235009966911
2010-Q2,Gran Buenos Aires,Partidos del GBA,1. Resto país,421824,4680617,9.012145193678526
2010-Q2,Nordeste,Corrientes,1. Resto país,4246,137160,3.0956547098279383
2010-Q2,Nordeste,Formosa,1. Resto país,1952,77614,2.51501017857603
2010-Q2,Nordeste,Gran Resistencia,1. Resto país,5353,128395,4.1691654659449355
2010-Q2,Nordeste,Posadas,1. Resto país,5678,121528,4.672174313738397
2010-Q2,Noroeste,Gran Catamarca,2. NOA-Resto,7238,81705,8.85869897803072
2010-Q2,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,18605,360876,5.155510480054091
2010-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,8987,127172,7.066807158808543
2010-Q2,Noroeste,La Rioja,3. La Rioja,2706,71879,3.7646600537013595
2010-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,8582,137676,6.2334756965629445
2010-Q2,Noroeste,Salta,2. NOA-Resto,25548,241251,10.589800664038698
2010-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,15070,148094,10.175969316785286
2010-Q2,Pampeana,Concordia,1. Resto país,6651,63065,10.546261793387774
2010-Q2,Pampeana,Gran Cordoba,1. Resto país,52754,630936,8.36122839717499
2010-Q2,Pampeana,Gran La Plata,1. Resto país,29727,335356,8.864311358675558
2010-Q2,Pampeana,Gran Parana,1. Resto país,15725,129311,12.160605052934399
2010-Q2,Pampeana,Gran Rosario,1. Resto país,53140,589744,9.010689383868256
2010-Q2,Pampeana,Gran Santa Fe,1. Resto país,24671,215852,11.429590645442248
2010-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,24125,289026,8.346999923882281
2010-Q2,Pampeana,Rio Cuarto,1. Resto país,8536,76170,11.20651175003282
2010-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6699,75948,8.820508769157845
2010-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,1953,52935,3.6894304335505805
2010-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2770,57540,4.814042405283281
2010-Q2,Patagonica,Neuquen - Plottier,1. Resto país,5998,112537,5.329802642686405
2010-Q2,Patagonica,Rawson - Trelew,1. Resto país,4475,57974,7.718977472660157
2010-Q2,Patagonica,Rio Gallegos,1. Resto país,637,45140,1.41116526362428
2010-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,5021,57263,8.768314618514573
2010-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2397,33704,7.111915499643959
2010-Q3,Cuyo,Gran Mendoza,1. Resto país,14037,381990,3.674703526270321
2010-Q3,Cuyo,Gran San Juan,1. Resto país,13698,180289,7.597801307900094
2010-Q3,Cuyo,San Luis - El Chorrillo,1. Resto país,1375,78154,1.7593469304194285
2010-Q3,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,89323,1612709,5.538692969407376
2010-Q3,Gran Buenos Aires,Partidos del GBA,1. Resto país,433551,4730274,9.16545214928353
2010-Q3,Nordeste,Corrientes,1. Resto país,9521,140751,6.764427961435443
2010-Q3,Nordeste,Formosa,1. Resto país,1672,77244,2.1645694163948006
2010-Q3,Nordeste,Gran Resistencia,1. Resto país,6715,133141,5.043525285223936
2010-Q3,Nordeste,Posadas,1. Resto país,6214,124888,4.975658189738005
2010-Q3,Noroeste,Gran Catamarca,2. NOA-Resto,7515,83495,9.000538954428409
2010-Q3,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,18811,351054,5.358434884661619
2010-Q3,Noroeste,Jujuy - Palpala,2. NOA-Resto,6218,125422,4.957662929948494
2010-Q3,Noroeste,La Rioja,3. La Rioja,3707,77214,4.800942834201051
2010-Q3,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7844,139188,5.635543293962123
2010-Q3,Noroeste,Salta,2. NOA-Resto,28319,245710,11.525375442594928
2010-Q3,Pampeana,Bahia Blanca - Cerri,1. Resto país,10739,144492,7.432245383827478
2010-Q3,Pampeana,Concordia,1. Resto país,3637,60593,6.002343505025333
2010-Q3,Pampeana,Gran Cordoba,1. Resto país,45209,641288,7.0497186911340926
2010-Q3,Pampeana,Gran La Plata,1. Resto país,16101,339074,4.74852097182326
2010-Q3,Pampeana,Gran Parana,1. Resto país,11287,122985,9.177541976663822
2010-Q3,Pampeana,Gran Rosario,1. Resto país,46414,580193,7.999751806726382
2010-Q3,Pampeana,Gran Santa Fe,1. Resto país,14022,216764,6.468786329833367
2010-Q3,Pampeana,Mar del Plata - Batan,1. Resto país,22775,283981,8.01990273997204
2010-Q3,Pampeana,Rio Cuarto,1. Resto país,7590,74681,10.163227594702802
2010-Q3,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5364,74322,7.21724388471785
2010-Q3,Pampeana,Santa Rosa - Toay,1. Resto país,2835,55439,5.113728602608273
2010-Q3,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2004,58592,3.4202621518296015
2010-Q3,Patagonica,Neuquen - Plottier,1. Resto país,4417,112217,3.936123760214584
2010-Q3,Patagonica,Rawson - Trelew,1. Resto país,3986,56715,7.0281230714978395
2010-Q3,Patagonica,Rio Gallegos,1. Resto país,1124,43790,2.566796072162594
2010-Q3,Patagonica,Ushuaia - Rio Grande,1. Resto país,3813,54971,6.936384639173382
2010-Q3,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,2292,34112,6.719043151969981
2010-Q4,Cuyo,Gran Mendoza,1. Resto país,14538,384310,3.7828836095860114
2010-Q4,Cuyo,Gran San Juan,1. Resto país,11776,176823,6.659767111744514
2010-Q4,Cuyo,San Luis - El Chorrillo,1. Resto país,622,81248,0.7655573060259945
2010-Q4,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,99264,1609356,6.167933011714003
2010-Q4,Gran Buenos Aires,Partidos del GBA,1. Resto país,408399,4711585,8.667974789800036
2010-Q4,Nordeste,Corrientes,1. Resto país,5055,138446,3.6512430839460874
2010-Q4,Nordeste,Formosa,1. Resto país,1831,78012,2.3470748090037428
2010-Q4,Nordeste,Gran Resistencia,1. Resto país,1133,123164,0.9199116624987821
2010-Q4,Nordeste,Posadas,1. Resto país,5909,118655,4.979983987189752
2010-Q4,Noroeste,Gran Catamarca,2. NOA-Resto,7235,85094,8.502362093684631
2010-Q4,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,19303,345630,5.584873998206174
2010-Q4,Noroeste,Jujuy - Palpala,2. NOA-Resto,5191,125495,4.136419777680386
2010-Q4,Noroeste,La Rioja,3. La Rioja,5340,78452,6.806709835313312
2010-Q4,Noroeste,S. del Estero - La Banda,2. NOA-Resto,7763,141343,5.49231302576003
2010-Q4,Noroeste,Salta,2. NOA-Resto,22184,241781,9.175245366674801
2010-Q4,Pampeana,Bahia Blanca - Cerri,1. Resto país,10269,148431,6.918366109505427
2010-Q4,Pampeana,Concordia,1. Resto país,2480,59612,4.160236194054889
2010-Q4,Pampeana,Gran Cordoba,1. Resto país,47762,640802,7.453472367439552
2010-Q4,Pampeana,Gran La Plata,1. Resto país,19242,337706,5.697855531142474
2010-Q4,Pampeana,Gran Parana,1. Resto país,13527,123466,10.956052678470186
2010-Q4,Pampeana,Gran Rosario,1. Resto país,44973,580099,7.7526422214139314
2010-Q4,Pampeana,Gran Santa Fe,1. Resto país,19337,220854,8.755557970423899
2010-Q4,Pampeana,Mar del Plata - Batan,1. Resto país,26399,302007,8.7411881181562
2010-Q4,Pampeana,Rio Cuarto,1. Resto país,6667,76679,8.694688245803937
2010-Q4,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5798,74480,7.784640171858218
2010-Q4,Pampeana,Santa Rosa - Toay,1. Resto país,1245,53685,2.3190835428890755
2010-Q4,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,2275,62536,3.637904566969426
2010-Q4,Patagonica,Neuquen - Plottier,1. Resto país,6441,114748,5.613169728448426
2010-Q4,Patagonica,Rawson - Trelew,1. Resto país,4081,58619,6.96190654907112
2010-Q4,Patagonica,Rio Gallegos,1. Resto país,1047,42465,2.4655598728364536
2010-Q4,Patagonica,Ushuaia - Rio Grande,1. Resto país,4090,56340,7.259495917642883
2010-Q4,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,1764,33729,5.22992083963355
2011-Q1,Cuyo,Gran Mendoza,1. Resto país,19124,388503,4.922484511059117
2011-Q1,Cuyo,Gran San Juan,1. Resto país,9175,181385,5.058301403092869
2011-Q1,Cuyo,San Luis - El Chorrillo,1. Resto país,1708,81225,2.102800861803632
2011-Q1,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,104324,1639184,6.364386182393191
2011-Q1,Gran Buenos Aires,Partidos del GBA,1. Resto país,389541,4611360,8.447421151243885
2011-Q1,Nordeste,Corrientes,1. Resto país,4806,144784,3.3194275610564707
2011-Q1,Nordeste,Formosa,1. Resto país,1625,80545,2.0175057421317275
2011-Q1,Nordeste,Gran Resistencia,1. Resto país,2880,124455,2.3140894299144272
2011-Q1,Nordeste,Posadas,1. Resto país,4231,123773,3.4183545684438448
2011-Q1,Noroeste,Gran Catamarca,2. NOA-Resto,10599,86985,12.184859458527333
2011-Q1,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,17069,349473,4.884211369690935
2011-Q1,Noroeste,Jujuy - Palpala,2. NOA-Resto,8356,133226,6.272048999444553
2011-Q1,Noroeste,La Rioja,3. La Rioja,4864,78636,6.185462129304644
2011-Q1,Noroeste,S. del Estero - La Banda,2. NOA-Resto,9108,144039,6.323287442984192
2011-Q1,Noroeste,Salta,2. NOA-Resto,28093,239798,11.71527702482923
2011-Q1,Pampeana,Bahia Blanca - Cerri,1. Resto país,13500,151425,8.915304606240714
2011-Q1,Pampeana,Concordia,1. Resto país,4275,57681,7.4114526447183655
2011-Q1,Pampeana,Gran Cordoba,1. Resto país,57942,689159,8.407638875789186
2011-Q1,Pampeana,Gran La Plata,1. Resto país,22954,338855,6.773988874297265
2011-Q1,Pampeana,Gran Parana,1. Resto país,14860,125228,11.866355767080844
2011-Q1,Pampeana,Gran Rosario,1. Resto país,41060,586944,6.995556645949187
2011-Q1,Pampeana,Gran Santa Fe,1. Resto país,15169,219492,6.910958030361016
2011-Q1,Pampeana,Mar del Plata - Batan,1. Resto país,22630,288359,7.847856317992502
2011-Q1,Pampeana,Rio Cuarto,1. Resto país,6896,78403,8.795581801716772
2011-Q1,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5016,70710,7.093763258379296
2011-Q1,Pampeana,Santa Rosa - Toay,1. Resto país,2337,52656,4.43824065633546
2011-Q1,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3217,62622,5.137172239787934
2011-Q1,Patagonica,Neuquen - Plottier,1. Resto país,9635,117585,8.194072373176851
2011-Q1,Patagonica,Rawson - Trelew,1. Resto país,2616,59870,4.36946717888759
2011-Q1,Patagonica,Rio Gallegos,1. Resto país,1046,43205,2.4210160861011456
2011-Q1,Patagonica,Ushuaia - Rio Grande,1. Resto país,4913,58231,8.437086775085435
2011-Q1,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,1463,32942,4.441138971525712
2011-Q2,Cuyo,Gran Mendoza,1. Resto país,21367,401787,5.3179918713149
2011-Q2,Cuyo,Gran San Juan,1. Resto país,9725,175883,5.529243872346958
2011-Q2,Cuyo,San Luis - El Chorrillo,1. Resto país,1838,80691,2.2778252841085127
2011-Q2,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,101984,1656296,6.157353516521201
2011-Q2,Gran Buenos Aires,Partidos del GBA,1. Resto país,404859,4772456,8.483242171326461
2011-Q2,Nordeste,Corrientes,1. Resto país,10719,156963,6.828997916706485
2011-Q2,Nordeste,Formosa,1. Resto país,1743,80922,2.1539260028175278
2011-Q2,Nordeste,Gran Resistencia,1. Resto país,3587,133764,2.681588469244341
2011-Q2,Nordeste,Posadas,1. Resto país,4376,130174,3.3616544010324643
2011-Q2,Noroeste,Gran Catamarca,2. NOA-Resto,7665,85192,8.99732369236548
2011-Q2,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,15659,352910,4.437108611260662
2011-Q2,Noroeste,Jujuy - Palpala,2. NOA-Resto,6611,133169,4.964368584280125
2011-Q2,Noroeste,La Rioja,3. La Rioja,4699,81463,5.768262892356039
2011-Q2,Noroeste,S. del Estero - La Banda,2. NOA-Resto,8941,146615,6.09828462299219
2011-Q2,Noroeste,Salta,2. NOA-Resto,27860,241719,11.525779934552103
2011-Q2,Pampeana,Bahia Blanca - Cerri,1. Resto país,11873,143685,8.263214670981661
2011-Q2,Pampeana,Concordia,1. Resto país,4262,63559,6.705580641608584
2011-Q2,Pampeana,Gran Cordoba,1. Resto país,44065,668779,6.588873155407092
2011-Q2,Pampeana,Gran La Plata,1. Resto país,21384,341382,6.263950647661563
2011-Q2,Pampeana,Gran Parana,1. Resto país,14118,128714,10.968503814658856
2011-Q2,Pampeana,Gran Rosario,1. Resto país,44195,595866,7.416936022528555
2011-Q2,Pampeana,Gran Santa Fe,1. Resto país,18913,226894,8.335610461272665
2011-Q2,Pampeana,Mar del Plata - Batan,1. Resto país,32080,291447,11.007147097070822
2011-Q2,Pampeana,Rio Cuarto,1. Resto país,5801,77525,7.482747500806192
2011-Q2,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,5467,73602,7.4277872883889025
2011-Q2,Pampeana,Santa Rosa - Toay,1. Resto país,2262,54233,4.170892261169399
2011-Q2,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3452,66657,5.178750918883238
2011-Q2,Patagonica,Neuquen - Plottier,1. Resto país,9387,121393,7.732735824965195
2011-Q2,Patagonica,Rawson - Trelew,1. Resto país,2704,59224,4.56571660137782
2011-Q2,Patagonica,Rio Gallegos,1. Resto país,985,45611,2.1595667711736204
2011-Q2,Patagonica,Ushuaia - Rio Grande,1. Resto país,4264,60653,7.030155144840321
2011-Q2,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,1617,32689,4.946618128422405
2011-Q3,Cuyo,Gran Mendoza,1. Resto país,17152,414894,4.134067978809045
2011-Q3,Cuyo,Gran San Juan,1. Resto país,15100,185340,8.14718895003777
2011-Q3,Cuyo,San Luis - El Chorrillo,1. Resto país,1522,81069,1.8774130678804475
2011-Q3,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,86020,1639115,5.247953926356601
2011-Q3,Gran Buenos Aires,Partidos del GBA,1. Resto país,415701,4808766,8.644650207558445
2011-Q3,Nordeste,Corrientes,1. Resto país,6610,148496,4.451298351470747
2011-Q3,Nordeste,Formosa,1. Resto país,1902,84363,2.25454286831905
2011-Q3,Nordeste,Gran Resistencia,1. Resto país,5148,153605,3.351453403209531
2011-Q3,Nordeste,Posadas,1. Resto país,3695,121581,3.0391261792549824
2011-Q3,Noroeste,Gran Catamarca,2. NOA-Resto,9573,91651,10.445057882619938
2011-Q3,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,11719,357195,3.280840997214407
2011-Q3,Noroeste,Jujuy - Palpala,2. NOA-Resto,5209,133896,3.890332795602557
2011-Q3,Noroeste,La Rioja,3. La Rioja,3171,80369,3.94555114534211
2011-Q3,Noroeste,S. del Estero - La Banda,2. NOA-Resto,14193,155090,9.151460442323813
2011-Q3,Noroeste,Salta,2. NOA-Resto,23640,244097,9.684674535123332
2011-Q3,Pampeana,Bahia Blanca - Cerri,1. Resto país,16727,144094,11.60839452024373
2011-Q3,Pampeana,Concordia,1. Resto país,3090,60017,5.148541246646783
2011-Q3,Pampeana,Gran Cordoba,1. Resto país,49584,648846,7.641874959543558
2011-Q3,Pampeana,Gran La Plata,1. Resto país,22329,344510,6.481379350381701
2011-Q3,Pampeana,Gran Parana,1. Resto país,11773,131908,8.925159959972103
2011-Q3,Pampeana,Gran Rosario,1. Resto país,46158,589091,7.835461753786767
2011-Q3,Pampeana,Gran Santa Fe,1. Resto país,20926,221439,9.450006548078703
2011-Q3,Pampeana,Mar del Plata - Batan,1. Resto país,28260,304382,9.284386067507278
2011-Q3,Pampeana,Rio Cuarto,1. Resto país,5803,76670,7.568801356462762
2011-Q3,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,4930,74564,6.611769754841479
2011-Q3,Pampeana,Santa Rosa - Toay,1. Resto país,927,55660,1.665468918433345
2011-Q3,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,3339,69775,4.78538158366177
2011-Q3,Patagonica,Neuquen - Plottier,1. Resto país,5729,113894,5.030115721635907
2011-Q3,Patagonica,Rawson - Trelew,1. Resto país,3700,59663,6.201498416103783
2011-Q3,Patagonica,Rio Gallegos,1. Resto país,1026,44837,2.2882886901443005
2011-Q3,Patagonica,Ushuaia - Rio Grande,1. Resto país,2480,58241,4.258168644082348
2011-Q3,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,675,33128,2.0375513161072205
2011-Q4,Cuyo,Gran Mendoza,1. Resto país,11840,393040,3.0124160390799917
2011-Q4,Cuyo,Gran San Juan,1. Resto país,6999,194702,3.594724245256854
2011-Q4,Cuyo,San Luis - El Chorrillo,1. Resto país,1051,80401,1.3071976716707503
2011-Q4,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,93670,1612240,5.809929042822408
2011-Q4,Gran Buenos Aires,Partidos del GBA,1. Resto país,397244,4776936,8.315874443367045
2011-Q4,Nordeste,Corrientes,1. Resto país,8852,153765,5.756836731375801
2011-Q4,Nordeste,Formosa,1. Resto país,1752,79356,2.2077725691819143
2011-Q4,Nordeste,Gran Resistencia,1. Resto país,5136,139531,3.680902451784908
2011-Q4,Nordeste,Posadas,1. Resto país,1101,118424,0.9297101938796191
2011-Q4,Noroeste,Gran Catamarca,2. NOA-Resto,6737,90262,7.463827524318097
2011-Q4,Noroeste,Gran Tucuman - T. Viejo,2. NOA-Resto,11179,357963,3.1229484611538063
2011-Q4,Noroeste,Jujuy - Palpala,2. NOA-Resto,6639,124005,5.35381637837184
2011-Q4,Noroeste,La Rioja,3. La Rioja,2659,78225,3.3991690635985936
2011-Q4,Noroeste,S. del Estero - La Banda,2. NOA-Resto,9128,144487,6.317523375805435
2011-Q4,Noroeste,Salta,2. NOA-Resto,19137,243776,7.850239564190076
2011-Q4,Pampeana,Bahia Blanca - Cerri,1. Resto país,11322,145220,7.7964467704172975
2011-Q4,Pampeana,Concordia,1. Resto país,3068,59635,5.144629831474805
2011-Q4,Pampeana,Gran Cordoba,1. Resto país,39648,646692,6.130893841272197
2011-Q4,Pampeana,Gran La Plata,1. Resto país,19168,340771,5.624891789500867
2011-Q4,Pampeana,Gran Parana,1. Resto país,11089,130737,8.481914071762393
2011-Q4,Pampeana,Gran Rosario,1. Resto país,48360,598714,8.07731237285248
2011-Q4,Pampeana,Gran Santa Fe,1. Resto país,12405,216844,5.7207024404641125
2011-Q4,Pampeana,Mar del Plata - Batan,1. Resto país,22946,298090,7.697675198765473
2011-Q4,Pampeana,Rio Cuarto,1. Resto país,5858,77254,7.582778885235716
2011-Q4,Pampeana,San Nicolas - Villa Constitucion,1. Resto país,6408,72912,8.788676761026991
2011-Q4,Pampeana,Santa Rosa - Toay,1. Resto país,939,53439,1.757143659125358
2011-Q4,Patagonica,Cdro. Rivadavia - R.Tilly,1. Resto país,1954,67530,2.8935288020139196
2011-Q4,Patagonica,Neuquen - Plottier,1. Resto país,8087,113717,7.11151366989984
2011-Q4,Patagonica,Rawson - Trelew,1. Resto país,3430,61455,5.581319664795379
2011-Q4,Patagonica,Rio Gallegos,1. Resto país,945,44687,2.1147089757647635
2011-Q4,Patagonica,Ushuaia - Rio Grande,1. Resto país,2891,57426,5.034305018632676
2011-Q4,Patagonica,Viedma - Carmen de Patagones.,1. Resto país,1117,32995,3.385361418396727
2012-Q1,Cuyo,Gran Mendoza,1. Resto país,18713,396578,4.718617775065687
2012-Q1,Cuyo,Gran San Juan,1. Resto país,9125,186239,4.899618232486214
2012-Q1,Cuyo,San Luis - El Chorrillo,1. Resto país,1565,83814,1.8672298184074259
2012-Q1,Gran Buenos Aires,Ciudad de Buenos Aires,1. Resto país,64318,1566110,4.106863502563677
2012-Q1,Gran Buenos Aires,Partidos del GBA,1. Resto país,404817,4655783,8.69492843631243
2012-Q1,Nordeste,Corrientes,1. Resto país,5590,156227,3.5781267002502766
2012-Q1,Nordeste,Formosa,1. Resto país,1515,85389,1.774233215051119
2012-Q1,Nordeste,Gran Resistencia,1. Resto país,2659,137257,1.9372418164465202
2012-Q1,Nordeste,Posadas,1. Resto país,2137,116354,1.8366364714577927
